101	7					
69	126.7159091	127.2045455	128	128	6.181818182	7.181818182
70	126.7159091	127.2045455	128	128	6.181818182	7.181818182
71	126.7159091	127.2045455	128	128	6.181818182	7.181818182
74	126.7159091	127.2045455	128	128	6.181818182	7.181818182
75	126.7159091	127.2045455	127	128	6.181818182	7.181818182
76	126.7159091	127.2045455	127	128	6.181818182	7.181818182
77	126.7159091	127.2045455	127	128	6.181818182	7.181818182
78	126.7159091	127.2045455	127	129	6.181818182	7.181818182
79	126.7159091	127.2045455	127	129	6.181818182	7.181818182
80	126.7159091	127.2045455	127	128	6.181818182	7.181818182
81	126.7159091	127.2045455	127	128	6.181818182	7.181818182
82	126.7159091	127.2045455	127	129	6.181818182	7.181818182
83	126.7159091	127.2045455	127	129	6.181818182	7.181818182
84	127	127	127	129	6.181818182	7.181818182
85	127	129	127	129	8	8
86	127	129	127	129	6.181818182	7.181818182
87	127	127	127	129	6.181818182	7.181818182
88	129	129	127	129	8	8
89	127	129	127	129	8	8
90	127	129	127	129	5	8
91	127	129	127	129	5	8
92	127	129	127	129	5	8
93	127	127	127	129	5	8
94	127	127	128	129	5	5
95	127	127	128	129	5	7
96	127	127	128	129	5	7
97	127	127	128	129	7	7
98	127	127	128	129	5	7
99	127	129	128	129	5	7
100	127	129	128	129	5	7
101	127	127	128	129	7	7
102	127	127	129	129	7	7
103	127	127	129	129	7	7
104	127	127	129	129	7	7
105	127	127	129	129	7	7
106	127	127	129	129	7	7
107	127	127	129	129	7	7
108	127	127	129	129	6.181818182	7.181818182
109	127	127	129	129	6	6
110	127	127	129	129	6.181818182	7.181818182
111	127	127	129	129	6.181818182	7.181818182
112	127	127	129	129	6.181818182	7.181818182
113	127	127	129	129	6.181818182	7.181818182
114	127	127	129	129	6.181818182	7.181818182
115	127	127	129	129	6.181818182	7.181818182
116	127	127	129	129	6.181818182	7.181818182
117	127	127	129	129	6.181818182	7.181818182
118	127	127	129	129	6.181818182	7.181818182
119	127	127	129	129	6.181818182	7.181818182
120	127	127	129	129	6.181818182	7.181818182
121	126	127	128.3272727	129.0727273	6.181818182	7.181818182
122	126	127	128.3272727	129.0727273	6.181818182	7.181818182
123	126	127	128.3272727	129.0727273	6.181818182	7.181818182
124	126	127	128.3272727	129.0727273	6.181818182	7.181818182
125	126	127	128.3272727	129.0727273	6.181818182	7.181818182
126	126	127	128.3272727	129.0727273	6.181818182	7.181818182
127	126	127	128.3272727	129.0727273	6.181818182	7.181818182
128	126	127	130	130	6.181818182	7.181818182
129	126	127	128.3272727	129.0727273	6.181818182	7.181818182
130	126	127	128.3272727	129.0727273	6.181818182	7.181818182
131	126	127	128.3272727	129.0727273	6.181818182	7.181818182
132	126	127	128.3272727	129.0727273	6.181818182	7.181818182
133	126	127	128.3272727	129.0727273	6.181818182	7.181818182
134	126	127	128.3272727	129.0727273	6.181818182	7.181818182
135	126	127	128.3272727	129.0727273	6.181818182	7.181818182
136	126	127	128.3272727	129.0727273	6.181818182	7.181818182
137	126	127	128.3272727	129.0727273	6.181818182	7.181818182
138	126	127	128.3272727	129.0727273	6.181818182	7.181818182
139	126	127	128.3272727	129.0727273	6.181818182	7.181818182
140	126	127	128.3272727	129.0727273	6.181818182	7.181818182
141	126	127	128.3272727	129.0727273	6.181818182	7.181818182
142	126	127	132	132	6.181818182	7.181818182
143	126	127	132	132	6.181818182	7.181818182
144	126	127	132	132	6.181818182	7.181818182
145	126	127	128.3272727	129.0727273	6.181818182	7.181818182
146	126	127	132	132	6.181818182	7.181818182
147	126	127	128.3272727	129.0727273	6.181818182	7.181818182
148	127	127	128.3272727	129.0727273	6.181818182	7.181818182
149	127	127	128.3272727	129.0727273	6.181818182	7.181818182
150	127	127	128.3272727	129.0727273	6.181818182	7.181818182
151	127	127	128.3272727	129.0727273	6.181818182	7.181818182
152	127	127	128.3272727	129.0727273	6.181818182	7.181818182
153	127	127	128.3272727	129.0727273	6.181818182	7.181818182
154	127	127	128.3272727	129.0727273	6.181818182	7.181818182
155	127	127	128.3272727	129.0727273	6.181818182	7.181818182
156	127	127	128.3272727	129.0727273	6.181818182	7.181818182
157	127	127	128.3272727	129.0727273	6.181818182	7.181818182
158	127	127	128.3272727	129.0727273	6.181818182	7.181818182
159	127	127	128.3272727	129.0727273	6.181818182	7.181818182
160	127	127	128.3272727	129.0727273	6.181818182	7.181818182
161	127	127	128.3272727	129.0727273	6.181818182	7.181818182
162	127	127	128.3272727	129.0727273	6.181818182	7.181818182
163	127	127	128.3272727	129.0727273	6.181818182	7.181818182
164	127	127	128.3272727	129.0727273	6.181818182	7.181818182
165	127	127	128.3272727	129.0727273	6.181818182	7.181818182
166	127	127	128.3272727	129.0727273	6.181818182	7.181818182
167	127	127	128.3272727	129.0727273	6.181818182	7.181818182
168	127	127	128.3272727	129.0727273	6.181818182	7.181818182
169	127	127	128.3272727	129.0727273	6.181818182	7.181818182
170	127	127	128.3272727	129.0727273	6.181818182	7.181818182
173	127	127	128.3272727	129.0727273	6.181818182	7.181818182
